stateCode,sourceCode,sectorCode,year,msnCode,energyProduced
DC,RE,TC,2013,RETCB,1175
DE,CL,AC,2013,CLACB,0
DE,CL,CC,2013,CLCCB,0
DE,CL,EI,2013,CLEIB,18254
DE,CL,IC,2013,CLICB,0
DE,CL,RC,2013,CLRCB,0
DE,CL,TC,2013,CLTXB,0
DE,NG,AC,2013,NGACB,1016
DE,NG,CC,2013,NGCCB,11691
DE,NG,EI,2013,NGEIB,43648
DE,NG,IC,2013,NGICB,33654
DE,NG,RC,2013,NGRCB,10673
DE,NG,TC,2013,NGTXB,57034
DE,NU,TC,2013,NUETB,0
DE,PA,AC,2013,PAACB,60683
DE,PA,CC,2013,PACCB,2132
DE,PA,EI,2013,PAEIB,202
DE,PA,IC,2013,PAICB,30226
DE,PA,RC,2013,PARCB,5448
DE,PA,TC,2013,PATCB,98692
DE,RE,TC,2013,RETCB,7610
FL,CL,AC,2013,CLACB,0
FL,CL,CC,2013,CLCCB,0
FL,CL,EI,2013,CLEIB,490158
FL,CL,IC,2013,CLICB,14996
FL,CL,RC,2013,CLRCB,0
FL,CL,TC,2013,CLTXB,14996
FL,NG,AC,2013,NGACB,12894
FL,NG,CC,2013,NGCCB,61035
FL,NG,EI,2013,NGEIB,1050503
FL,NG,IC,2013,NGICB,105263
FL,NG,RC,2013,NGRCB,15593
FL,NG,TC,2013,NGTXB,194784
FL,NU,TC,2013,NUETB,277169
FL,PA,AC,2013,PAACB,1450311
FL,PA,CC,2013,PACCB,27275
FL,PA,EI,2013,PAEIB,26738
FL,PA,IC,2013,PAICB,81703
FL,PA,RC,2013,PARCB,5055
FL,PA,TC,2013,PATCB,1591083
FL,RE,TC,2013,RETCB,301818
GA,CL,AC,2013,CLACB,0
GA,CL,CC,2013,CLCCB,152
GA,CL,EI,2013,CLEIB,407385
GA,CL,IC,2013,CLICB,18647
GA,CL,RC,2013,CLRCB,0
GA,CL,TC,2013,CLTXB,18799
GA,NG,AC,2013,NGACB,9108
GA,NG,CC,2013,NGCCB,58066
GA,NG,EI,2013,NGEIB,284247
GA,NG,IC,2013,NGICB,160386
GA,NG,RC,2013,NGRCB,123480
GA,NG,TC,2013,NGTXB,351040
GA,NU,TC,2013,NUETB,343801
GA,PA,AC,2013,PAACB,810302
GA,PA,CC,2013,PACCB,12425
GA,PA,EI,2013,PAEIB,748
GA,PA,IC,2013,PAICB,72943
GA,PA,RC,2013,PARCB,8089
GA,PA,TC,2013,PATCB,904507
GA,RE,TC,2013,RETCB,284158
HI,CL,AC,2013,CLACB,0
HI,CL,CC,2013,CLCCB,0
HI,CL,EI,2013,CLEIB,13948
HI,CL,IC,2013,CLICB,1358
HI,CL,RC,2013,CLRCB,0
HI,CL,TC,2013,CLTXB,1358
HI,NG,AC,2013,NGACB,11
HI,NG,CC,2013,NGCCB,1884
HI,NG,EI,2013,NGEIB,0
HI,NG,IC,2013,NGICB,390
HI,NG,RC,2013,NGRCB,585
HI,NG,TC,2013,NGTXB,2871
HI,NU,TC,2013,NUETB,0
HI,PA,AC,2013,PAACB,141603
HI,PA,CC,2013,PACCB,3837
HI,PA,EI,2013,PAEIB,69920
HI,PA,IC,2013,PAICB,24374
HI,PA,RC,2013,PARCB,839
HI,PA,TC,2013,PATCB,240572
HI,RE,TC,2013,RETCB,25956
IA,CL,AC,2013,CLACB,0
IA,CL,CC,2013,CLCCB,4798
IA,CL,EI,2013,CLEIB,333281
IA,CL,IC,2013,CLICB,64323
IA,CL,RC,2013,CLRCB,0
IA,CL,TC,2013,CLTXB,69121
IA,NG,AC,2013,NGACB,11746
IA,NG,CC,2013,NGCCB,58243
IA,NG,EI,2013,NGEIB,12364
IA,NG,IC,2013,NGICB,178609
IA,NG,RC,2013,NGRCB,74635
IA,NG,TC,2013,NGTXB,323234
IA,NU,TC,2013,NUETB,55597
IA,PA,AC,2013,PAACB,285817
IA,PA,CC,2013,PACCB,19477
IA,PA,EI,2013,PAEIB,1056
IA,PA,IC,2013,PAICB,107509
IA,PA,RC,2013,PARCB,18202
IA,PA,TC,2013,PATCB,432061
IA,RE,TC,2013,RETCB,388817
ID,CL,AC,2013,CLACB,0
ID,CL,CC,2013,CLCCB,84
ID,CL,EI,2013,CLEIB,0
ID,CL,IC,2013,CLICB,7881
ID,CL,RC,2013,CLRCB,0
ID,CL,TC,2013,CLTXB,7965
ID,NG,AC,2013,NGACB,6228
ID,NG,CC,2013,NGCCB,18955
ID,NG,EI,2013,NGEIB,25131
ID,NG,IC,2013,NGICB,28708
ID,NG,RC,2013,NGRCB,28067
ID,NG,TC,2013,NGTXB,81958
ID,NU,TC,2013,NUETB,0
ID,PA,AC,2013,PAACB,128880
ID,PA,CC,2013,PACCB,3416
ID,PA,EI,2013,PAEIB,1
ID,PA,IC,2013,PAICB,23872
ID,PA,RC,2013,PARCB,5609
ID,PA,TC,2013,PATCB,161778
ID,RE,TC,2013,RETCB,140163
IL,CL,AC,2013,CLACB,0
IL,CL,CC,2013,CLCCB,2968
IL,CL,EI,2013,CLEIB,912524
IL,CL,IC,2013,CLICB,111434
IL,CL,RC,2013,CLRCB,0
IL,CL,TC,2013,CLTXB,114401
IL,NG,AC,2013,NGACB,27662
IL,NG,CC,2013,NGCCB,234539
IL,NG,EI,2013,NGEIB,52996
IL,NG,IC,2013,NGICB,298649
IL,NG,RC,2013,NGRCB,459893
IL,NG,TC,2013,NGTXB,1020742
IL,NU,TC,2013,NUETB,1014926
IL,PA,AC,2013,PAACB,908608
IL,PA,CC,2013,PACCB,12435
IL,PA,EI,2013,PAEIB,781
IL,PA,IC,2013,PAICB,251941
IL,PA,RC,2013,PARCB,25910
IL,PA,TC,2013,PATCB,1199674
IL,RE,TC,2013,RETCB,253088
IN,CL,AC,2013,CLACB,0
IN,CL,CC,2013,CLCCB,3007
IN,CL,EI,2013,CLEIB,984376
IN,CL,IC,2013,CLICB,211229
IN,CL,RC,2013,CLRCB,0
IN,CL,TC,2013,CLTXB,214236
IN,NG,AC,2013,NGACB,7557
IN,NG,CC,2013,NGCCB,83785
IN,NG,EI,2013,NGEIB,82590
IN,NG,IC,2013,NGICB,362336
IN,NG,RC,2013,NGRCB,146575
IN,NG,TC,2013,NGTXB,600253
IN,NU,TC,2013,NUETB,0
IN,PA,AC,2013,PAACB,613005
IN,PA,CC,2013,PACCB,9646
IN,PA,EI,2013,PAEIB,11228
IN,PA,IC,2013,PAICB,130218
IN,PA,RC,2013,PARCB,15435
IN,PA,TC,2013,PATCB,779532
IN,RE,TC,2013,RETCB,158397
KS,CL,AC,2013,CLACB,0
KS,CL,CC,2013,CLCCB,0
KS,CL,EI,2013,CLEIB,324784
KS,CL,IC,2013,CLICB,2032
KS,CL,RC,2013,CLRCB,0
KS,CL,TC,2013,CLTXB,2032
KS,NG,AC,2013,NGACB,23003
KS,NG,CC,2013,NGCCB,33792
KS,NG,EI,2013,NGEIB,23713
KS,NG,IC,2013,NGICB,138513
KS,NG,RC,2013,NGRCB,69254
KS,NG,TC,2013,NGTXB,264561
KS,NU,TC,2013,NUETB,74902
KS,PA,AC,2013,PAACB,262651
KS,PA,CC,2013,PACCB,3195
KS,PA,EI,2013,PAEIB,629
KS,PA,IC,2013,PAICB,80183
KS,PA,RC,2013,PARCB,7788
KS,PA,TC,2013,PATCB,354445
KS,RE,TC,2013,RETCB,135460
KY,CL,AC,2013,CLACB,0
KY,CL,CC,2013,CLCCB,416
KY,CL,EI,2013,CLEIB,886561
KY,CL,IC,2013,CLICB,27797
KY,CL,RC,2013,CLRCB,0
KY,CL,TC,2013,CLTXB,28213
KY,NG,AC,2013,NGACB,7359
KY,NG,CC,2013,NGCCB,38345
KY,NG,EI,2013,NGEIB,14973
KY,NG,IC,2013,NGICB,119511
KY,NG,RC,2013,NGRCB,55545
KY,NG,TC,2013,NGTXB,220760
KY,NU,TC,2013,NUETB,0
KY,PA,AC,2013,PAACB,430522
KY,PA,CC,2013,PACCB,4658
KY,PA,EI,2013,PAEIB,15556
KY,PA,IC,2013,PAICB,128791
KY,PA,RC,2013,PARCB,7683
KY,PA,TC,2013,PATCB,587210
KY,RE,TC,2013,RETCB,96925
LA,CL,AC,2013,CLACB,0
LA,CL,CC,2013,CLCCB,0
LA,CL,EI,2013,CLEIB,225754
LA,CL,IC,2013,CLICB,2302
LA,CL,RC,2013,CLRCB,0
LA,CL,TC,2013,CLTXB,2302
LA,NG,AC,2013,NGACB,37419
LA,NG,CC,2013,NGCCB,29374
LA,NG,EI,2013,NGEIB,273312
LA,NG,IC,2013,NGICB,1125949
LA,NG,RC,2013,NGRCB,39491
LA,NG,TC,2013,NGTXB,1232233
LA,NU,TC,2013,NUETB,177156
LA,PA,AC,2013,PAACB,619957
LA,PA,CC,2013,PACCB,3535
LA,PA,EI,2013,PAEIB,48712
LA,PA,IC,2013,PAICB,1188398
LA,PA,RC,2013,PARCB,1792
LA,PA,TC,2013,PATCB,1862395
LA,RE,TC,2013,RETCB,151597
MA,CL,AC,2013,CLACB,0
MA,CL,CC,2013,CLCCB,0
MA,CL,EI,2013,CLEIB,40594
MA,CL,IC,2013,CLICB,1614
MA,CL,RC,2013,CLRCB,0
MA,CL,TC,2013,CLTXB,1614
MA,NG,AC,2013,NGACB,3571
MA,NG,CC,2013,NGCCB,103041
MA,NG,EI,2013,NGEIB,159815
MA,NG,IC,2013,NGICB,48202
MA,NG,RC,2013,NGRCB,120685
MA,NG,TC,2013,NGTXB,275499
MA,NU,TC,2013,NUETB,45251
MA,PA,AC,2013,PAACB,445358
MA,PA,CC,2013,PACCB,17911
MA,PA,EI,2013,PAEIB,4093
MA,PA,IC,2013,PAICB,27919
MA,PA,RC,2013,PARCB,81417
MA,PA,TC,2013,PATCB,576698
MA,RE,TC,2013,RETCB,82502
MD,CL,AC,2013,CLACB,0
MD,CL,CC,2013,CLCCB,238
MD,CL,EI,2013,CLEIB,167590
MD,CL,IC,2013,CLICB,15363
MD,CL,RC,2013,CLRCB,0
MD,CL,TC,2013,CLTXB,15601
MD,NG,AC,2013,NGACB,4513
MD,NG,CC,2013,NGCCB,74228
MD,NG,EI,2013,NGEIB,25948
MD,NG,IC,2013,NGICB,14595
MD,NG,RC,2013,NGRCB,86953
MD,NG,TC,2013,NGTXB,180290
MD,NU,TC,2013,NUETB,149048
MD,PA,AC,2013,PAACB,416229
MD,PA,CC,2013,PACCB,10695
MD,PA,EI,2013,PAEIB,2085
MD,PA,IC,2013,PAICB,28554
MD,PA,RC,2013,PARCB,22782
MD,PA,TC,2013,PATCB,480345
MD,RE,TC,2013,RETCB,78471
ME,CL,AC,2013,CLACB,0
ME,CL,CC,2013,CLCCB,0
ME,CL,EI,2013,CLEIB,967
ME,CL,IC,2013,CLICB,690
ME,CL,RC,2013,CLRCB,0
ME,CL,TC,2013,CLTXB,690
ME,NG,AC,2013,NGACB,871
ME,NG,CC,2013,NGCCB,8398
ME,NG,EI,2013,NGEIB,21362
ME,NG,IC,2013,NGICB,33308
ME,NG,RC,2013,NGRCB,1947
ME,NG,TC,2013,NGTXB,44524
ME,NU,TC,2013,NUETB,0
ME,PA,AC,2013,PAACB,127182
ME,PA,CC,2013,PACCB,16914
ME,PA,EI,2013,PAEIB,2758
ME,PA,IC,2013,PAICB,12372
ME,PA,RC,2013,PARCB,32044
ME,PA,TC,2013,PATCB,191269
ME,RE,TC,2013,RETCB,168346
MI,CL,AC,2013,CLACB,0
MI,CL,CC,2013,CLCCB,1728
MI,CL,EI,2013,CLEIB,588873
MI,CL,IC,2013,CLICB,67570
MI,CL,RC,2013,CLRCB,0
MI,CL,TC,2013,CLTXB,69298
MI,NG,AC,2013,NGACB,19458
MI,NG,CC,2013,NGCCB,175117
MI,NG,EI,2013,NGEIB,113033
MI,NG,IC,2013,NGICB,182911
MI,NG,RC,2013,NGRCB,341223
MI,NG,TC,2013,NGTXB,718709
MI,NU,TC,2013,NUETB,302194
MI,PA,AC,2013,PAACB,706140
MI,PA,CC,2013,PACCB,11781
MI,PA,EI,2013,PAEIB,5032
MI,PA,IC,2013,PAICB,84585
MI,PA,RC,2013,PARCB,40226
MI,PA,TC,2013,PATCB,847762
MI,RE,TC,2013,RETCB,208620
MN,CL,AC,2013,CLACB,0
MN,CL,CC,2013,CLCCB,115
MN,CL,EI,2013,CLEIB,243525
MN,CL,IC,2013,CLICB,24055
MN,CL,RC,2013,CLRCB,0
MN,CL,TC,2013,CLTXB,24170
MN,NG,AC,2013,NGACB,11931
MN,NG,CC,2013,NGCCB,108331
MN,NG,EI,2013,NGEIB,50950
MN,NG,IC,2013,NGICB,164365
MN,NG,RC,2013,NGRCB,143059
MN,NG,TC,2013,NGTXB,427685
MN,NU,TC,2013,NUETB,111885
MN,PA,AC,2013,PAACB,435692
MN,PA,CC,2013,PACCB,13819
MN,PA,EI,2013,PAEIB,391
MN,PA,IC,2013,PAICB,136638
MN,PA,RC,2013,PARCB,25347
MN,PA,TC,2013,PATCB,611887
MN,RE,TC,2013,RETCB,245901
MO,CL,AC,2013,CLACB,0
MO,CL,CC,2013,CLCCB,2276
MO,CL,EI,2013,CLEIB,780146
MO,CL,IC,2013,CLICB,24127
MO,CL,RC,2013,CLRCB,0
MO,CL,TC,2013,CLTXB,26403
MO,NG,AC,2013,NGACB,5748
MO,NG,CC,2013,NGCCB,65433
MO,NG,EI,2013,NGEIB,38164
MO,NG,IC,2013,NGICB,64105
MO,NG,RC,2013,NGRCB,107949
MO,NG,TC,2013,NGTXB,243235
MO,NU,TC,2013,NUETB,87428
MO,PA,AC,2013,PAACB,535532
MO,PA,CC,2013,PACCB,8315
MO,PA,EI,2013,PAEIB,696
MO,PA,IC,2013,PAICB,60623
MO,PA,RC,2013,PARCB,15382
MO,PA,TC,2013,PATCB,620548
MO,RE,TC,2013,RETCB,99246
MS,CL,AC,2013,CLACB,0
MS,CL,CC,2013,CLCCB,0
MS,CL,EI,2013,CLEIB,94966
MS,CL,IC,2013,CLICB,2801
MS,CL,RC,2013,CLRCB,0
MS,CL,TC,2013,CLTXB,2801
MS,NG,AC,2013,NGACB,23987
MS,NG,CC,2013,NGCCB,19729
MS,NG,EI,2013,NGEIB,238228
MS,NG,IC,2013,NGICB,119455
MS,NG,RC,2013,NGRCB,25503
MS,NG,TC,2013,NGTXB,188675
MS,NU,TC,2013,NUETB,113523
MS,PA,AC,2013,PAACB,344127
MS,PA,CC,2013,PACCB,5703
MS,PA,EI,2013,PAEIB,130
MS,PA,IC,2013,PAICB,75132
MS,PA,RC,2013,PARCB,5595
MS,PA,TC,2013,PATCB,430688
MS,RE,TC,2013,RETCB,76907
MT,CL,AC,2013,CLACB,0
MT,CL,CC,2013,CLCCB,30
MT,CL,EI,2013,CLEIB,161593
MT,CL,IC,2013,CLICB,4481
MT,CL,RC,2013,CLRCB,0
MT,CL,TC,2013,CLTXB,4511
MT,NG,AC,2013,NGACB,7001
MT,NG,CC,2013,NGCCB,21686
MT,NG,EI,2013,NGEIB,7434
MT,NG,IC,2013,NGICB,24655
MT,NG,RC,2013,NGRCB,21523
MT,NG,TC,2013,NGTXB,74864
MT,NU,TC,2013,NUETB,0
MT,PA,AC,2013,PAACB,110501
MT,PA,CC,2013,PACCB,1871
MT,PA,EI,2013,PAEIB,7674
MT,PA,IC,2013,PAICB,51035
MT,PA,RC,2013,PARCB,6627
MT,PA,TC,2013,PATCB,177709
MT,RE,TC,2013,RETCB,118144
NC,CL,AC,2013,CLACB,0
NC,CL,CC,2013,CLCCB,3569
NC,CL,EI,2013,CLEIB,472300
NC,CL,IC,2013,CLICB,17903
NC,CL,RC,2013,CLRCB,0
NC,CL,TC,2013,CLTXB,21471
NC,NG,AC,2013,NGACB,4158
NC,NG,CC,2013,NGCCB,56053
NC,NG,EI,2013,NGEIB,202953
NC,NG,IC,2013,NGICB,111214
NC,NG,RC,2013,NGRCB,70640
NC,NG,TC,2013,NGTXB,242064
NC,NU,TC,2013,NUETB,420486
NC,PA,AC,2013,PAACB,718505
NC,PA,CC,2013,PACCB,14039
NC,PA,EI,2013,PAEIB,2257
NC,PA,IC,2013,PAICB,75059
NC,PA,RC,2013,PARCB,21712
NC,PA,TC,2013,PATCB,831573
NC,RE,TC,2013,RETCB,228340
ND,CL,AC,2013,CLACB,0
ND,CL,CC,2013,CLCCB,1515
ND,CL,EI,2013,CLEIB,303562
ND,CL,IC,2013,CLICB,88116
ND,CL,RC,2013,CLRCB,0
ND,CL,TC,2013,CLTXB,89631
ND,NG,AC,2013,NGACB,15959
ND,NG,CC,2013,NGCCB,14147
ND,NG,EI,2013,NGEIB,374
ND,NG,IC,2013,NGICB,43827
ND,NG,RC,2013,NGRCB,12917
ND,NG,TC,2013,NGTXB,86850
ND,NU,TC,2013,NUETB,0
ND,PA,AC,2013,PAACB,121928
ND,PA,CC,2013,PACCB,9813
ND,PA,EI,2013,PAEIB,367
ND,PA,IC,2013,PAICB,90856
ND,PA,RC,2013,PARCB,6731
ND,PA,TC,2013,PATCB,229695
ND,RE,TC,2013,RETCB,101289
NE,CL,AC,2013,CLACB,0
NE,CL,CC,2013,CLCCB,0
NE,CL,EI,2013,CLEIB,272659
NE,CL,IC,2013,CLICB,20297
NE,CL,RC,2013,CLRCB,0
NE,CL,TC,2013,CLTXB,20297
NE,NG,AC,2013,NGACB,7250
NE,NG,CC,2013,NGCCB,33383
NE,NG,EI,2013,NGEIB,4723
NE,NG,IC,2013,NGICB,91539
NE,NG,RC,2013,NGRCB,42725
NE,NG,TC,2013,NGTXB,174896
NE,NU,TC,2013,NUETB,71736
NE,PA,AC,2013,PAACB,186580
NE,PA,CC,2013,PACCB,3041
NE,PA,EI,2013,PAEIB,540
NE,PA,IC,2013,PAICB,42435
NE,PA,RC,2013,PARCB,7260
NE,PA,TC,2013,PATCB,239856
NE,RE,TC,2013,RETCB,139353
NH,CL,AC,2013,CLACB,0
NH,CL,CC,2013,CLCCB,0
NH,CL,EI,2013,CLEIB,16778
NH,CL,IC,2013,CLICB,0
NH,CL,RC,2013,CLRCB,0
NH,CL,TC,2013,CLTXB,0
NH,NG,AC,2013,NGACB,133
NH,NG,CC,2013,NGCCB,9485
NH,NG,EI,2013,NGEIB,30521
NH,NG,IC,2013,NGICB,8106
NH,NG,RC,2013,NGRCB,7404
NH,NG,TC,2013,NGTXB,25127
NH,NU,TC,2013,NUETB,114173
NH,PA,AC,2013,PAACB,99042
NH,PA,CC,2013,PACCB,11404
NH,PA,EI,2013,PAEIB,1049
NH,PA,IC,2013,PAICB,9793
NH,PA,RC,2013,PARCB,27290
NH,PA,TC,2013,PATCB,148578
NH,RE,TC,2013,RETCB,59058
NJ,CL,AC,2013,CLACB,0
NJ,CL,CC,2013,CLCCB,0
NJ,CL,EI,2013,CLEIB,25910
NJ,CL,IC,2013,CLICB,0
NJ,CL,RC,2013,CLRCB,0
NJ,CL,TC,2013,CLTXB,0
NJ,NG,AC,2013,NGACB,6027
NJ,NG,CC,2013,NGCCB,179959
NJ,NG,EI,2013,NGEIB,224951
NJ,NG,IC,2013,NGICB,64388
NJ,NG,RC,2013,NGRCB,236942
NJ,NG,TC,2013,NGTXB,487316
NJ,NU,TC,2013,NUETB,348784
NJ,PA,AC,2013,PAACB,843161
NJ,PA,CC,2013,PACCB,13814
NJ,PA,EI,2013,PAEIB,470
NJ,PA,IC,2013,PAICB,123675
NJ,PA,RC,2013,PARCB,29915
NJ,PA,TC,2013,PATCB,1011037
NJ,RE,TC,2013,RETCB,85968
NM,CL,AC,2013,CLACB,0
NM,CL,CC,2013,CLCCB,0
NM,CL,EI,2013,CLEIB,255137
NM,CL,IC,2013,CLICB,1240
NM,CL,RC,2013,CLRCB,0
NM,CL,TC,2013,CLTXB,1240
NM,NG,AC,2013,NGACB,9211
NM,NG,CC,2013,NGCCB,27607
NM,NG,EI,2013,NGEIB,76978
NM,NG,IC,2013,NGICB,101949
NM,NG,RC,2013,NGRCB,37122
NM,NG,TC,2013,NGTXB,175889
NM,NU,TC,2013,NUETB,0
NM,PA,AC,2013,PAACB,191577
NM,PA,CC,2013,PACCB,2798
NM,PA,EI,2013,PAEIB,636
NM,PA,IC,2013,PAICB,39492
NM,PA,RC,2013,PARCB,5756
NM,PA,TC,2013,PATCB,240259
NM,RE,TC,2013,RETCB,46394
NV,CL,AC,2013,CLACB,0
NV,CL,CC,2013,CLCCB,0
NV,CL,EI,2013,CLEIB,57255
NV,CL,IC,2013,CLICB,7583
NV,CL,RC,2013,CLRCB,0
NV,CL,TC,2013,CLTXB,7583
NV,NG,AC,2013,NGACB,5744
NV,NG,CC,2013,NGCCB,32298
NV,NG,EI,2013,NGEIB,187416
NV,NG,IC,2013,NGICB,13672
NV,NG,RC,2013,NGRCB,43115
NV,NG,TC,2013,NGTXB,94829
NV,NU,TC,2013,NUETB,0
NV,PA,AC,2013,PAACB,201567
NV,PA,CC,2013,PACCB,3138
NV,PA,EI,2013,PAEIB,199
NV,PA,IC,2013,PAICB,23601
NV,PA,RC,2013,PARCB,2670
NV,PA,TC,2013,PATCB,231174
NV,RE,TC,2013,RETCB,74085
NY,CL,AC,2013,CLACB,0
NY,CL,CC,2013,CLCCB,0
NY,CL,EI,2013,CLEIB,47152
NY,CL,IC,2013,CLICB,21555
NY,CL,RC,2013,CLRCB,0
NY,CL,TC,2013,CLTXB,21555
NY,NG,AC,2013,NGACB,20833
NY,NG,CC,2013,NGCCB,311216
NY,NG,EI,2013,NGEIB,469493
NY,NG,IC,2013,NGICB,82933
NY,NG,RC,2013,NGRCB,430809
NY,NG,TC,2013,NGTXB,845791
NY,NU,TC,2013,NUETB,467651
NY,PA,AC,2013,PAACB,984382
NY,PA,CC,2013,PACCB,80507
NY,PA,EI,2013,PAEIB,8445
NY,PA,IC,2013,PAICB,87362
NY,PA,RC,2013,PARCB,126516
NY,PA,TC,2013,PATCB,1287212
NY,RE,TC,2013,RETCB,418510
OH,CL,AC,2013,CLACB,0
OH,CL,CC,2013,CLCCB,3883
OH,CL,EI,2013,CLEIB,963447
OH,CL,IC,2013,CLICB,137155
OH,CL,RC,2013,CLRCB,0
OH,CL,TC,2013,CLTXB,141039
OH,NG,AC,2013,NGACB,10721
OH,NG,CC,2013,NGCCB,174535
OH,NG,EI,2013,NGEIB,166793
OH,NG,IC,2013,NGICB,285614
OH,NG,RC,2013,NGRCB,308500
OH,NG,TC,2013,NGTXB,779370
OH,NU,TC,2013,NUETB,168451
OH,PA,AC,2013,PAACB,909041
OH,PA,CC,2013,PACCB,17136
OH,PA,EI,2013,PAEIB,17544
OH,PA,IC,2013,PAICB,185301
OH,PA,RC,2013,PARCB,24539
OH,PA,TC,2013,PATCB,1153562
OH,RE,TC,2013,RETCB,160394
OK,CL,AC,2013,CLACB,0
OK,CL,CC,2013,CLCCB,0
OK,CL,EI,2013,CLEIB,323738
OK,CL,IC,2013,CLICB,12188
OK,CL,RC,2013,CLRCB,0
OK,CL,TC,2013,CLTXB,12188
OK,NG,AC,2013,NGACB,43650
OK,NG,CC,2013,NGCCB,45804
OK,NG,EI,2013,NGEIB,256717
OK,NG,IC,2013,NGICB,267658
OK,NG,RC,2013,NGRCB,68448
OK,NG,TC,2013,NGTXB,425559
OK,NU,TC,2013,NUETB,0
OK,PA,AC,2013,PAACB,406788
OK,PA,CC,2013,PACCB,5859
OK,PA,EI,2013,PAEIB,105
OK,PA,IC,2013,PAICB,110150
OK,PA,RC,2013,PARCB,7517
OK,PA,TC,2013,PATCB,530419
OK,RE,TC,2013,RETCB,178059
OR,CL,AC,2013,CLACB,0
OR,CL,CC,2013,CLCCB,0
OR,CL,EI,2013,CLEIB,36917
OR,CL,IC,2013,CLICB,1982
OR,CL,RC,2013,CLRCB,0
OR,CL,TC,2013,CLTXB,1982
OR,NG,AC,2013,NGACB,4289
OR,NG,CC,2013,NGCCB,30832
OR,NG,EI,2013,NGEIB,104571
OR,NG,IC,2013,NGICB,57916
OR,NG,RC,2013,NGRCB,46657
OR,NG,TC,2013,NGTXB,139694
OR,NU,TC,2013,NUETB,0
OR,PA,AC,2013,PAACB,294522
OR,PA,CC,2013,PACCB,2987
OR,PA,EI,2013,PAEIB,60
OR,PA,IC,2013,PAICB,32148
OR,PA,RC,2013,PARCB,4473
OR,PA,TC,2013,PATCB,334190
OR,RE,TC,2013,RETCB,472255
PA,CL,AC,2013,CLACB,0
PA,CL,CC,2013,CLCCB,3073
PA,CL,EI,2013,CLEIB,905843
PA,CL,IC,2013,CLICB,217202
PA,CL,RC,2013,CLRCB,0
PA,CL,TC,2013,CLTXB,220275
PA,NG,AC,2013,NGACB,40050
PA,NG,CC,2013,NGCCB,156594
PA,NG,EI,2013,NGEIB,378099
PA,NG,IC,2013,NGICB,357302
PA,NG,RC,2013,NGRCB,243491
PA,NG,TC,2013,NGTXB,797437
PA,NU,TC,2013,NUETB,822483
PA,PA,AC,2013,PAACB,862116
PA,PA,CC,2013,PACCB,26715
PA,PA,EI,2013,PAEIB,3901
PA,PA,IC,2013,PAICB,209274
PA,PA,RC,2013,PARCB,99134
PA,PA,TC,2013,PATCB,1201139
PA,RE,TC,2013,RETCB,235486
RI,CL,AC,2013,CLACB,0
RI,CL,CC,2013,CLCCB,0
RI,CL,EI,2013,CLEIB,0
RI,CL,IC,2013,CLICB,0
RI,CL,RC,2013,CLRCB,0
RI,CL,TC,2013,CLTXB,0
RI,NG,AC,2013,NGACB,1196
RI,NG,CC,2013,NGCCB,11996
RI,NG,EI,2013,NGEIB,47877
RI,NG,IC,2013,NGICB,8416
RI,NG,RC,2013,NGRCB,18789
RI,NG,TC,2013,NGTXB,40397
RI,NU,TC,2013,NUETB,0
RI,PA,AC,2013,PAACB,56184
RI,PA,CC,2013,PACCB,3740
RI,PA,EI,2013,PAEIB,350
RI,PA,IC,2013,PAICB,8815
RI,PA,RC,2013,PARCB,17067
RI,PA,TC,2013,PATCB,86156
RI,RE,TC,2013,RETCB,6105
SC,CL,AC,2013,CLACB,0
SC,CL,CC,2013,CLCCB,0
SC,CL,EI,2013,CLEIB,244053
SC,CL,IC,2013,CLICB,13265
SC,CL,RC,2013,CLRCB,0
SC,CL,TC,2013,CLTXB,13265
SC,NG,AC,2013,NGACB,2593
SC,NG,CC,2013,NGCCB,24292
SC,NG,EI,2013,NGEIB,95662
SC,NG,IC,2013,NGICB,85238
SC,NG,RC,2013,NGRCB,29158
SC,NG,TC,2013,NGTXB,141280
SC,NU,TC,2013,NUETB,566879
SC,PA,AC,2013,PAACB,449733
SC,PA,CC,2013,PACCB,5555
SC,PA,EI,2013,PAEIB,1051
SC,PA,IC,2013,PAICB,43191
SC,PA,RC,2013,PARCB,4656
SC,PA,TC,2013,PATCB,504186
SC,RE,TC,2013,RETCB,156589
SD,CL,AC,2013,CLACB,0
SD,CL,CC,2013,CLCCB,0
SD,CL,EI,2013,CLEIB,30836
SD,CL,IC,2013,CLICB,3410
SD,CL,RC,2013,CLRCB,0
SD,CL,TC,2013,CLTXB,3410
SD,NG,AC,2013,NGACB,7102
SD,NG,CC,2013,NGCCB,12528
SD,NG,EI,2013,NGEIB,4195
SD,NG,IC,2013,NGICB,46350
SD,NG,RC,2013,NGRCB,14352
SD,NG,TC,2013,NGTXB,80332
SD,NU,TC,2013,NUETB,0
SD,PA,AC,2013,PAACB,88715
SD,PA,CC,2013,PACCB,1865
SD,PA,EI,2013,PAEIB,121
SD,PA,IC,2013,PAICB,21376
SD,PA,RC,2013,PARCB,5193
SD,PA,TC,2013,PATCB,117270
SD,RE,TC,2013,RETCB,129139
TN,CL,AC,2013,CLACB,0
TN,CL,CC,2013,CLCCB,1636
TN,CL,EI,2013,CLEIB,333581
TN,CL,IC,2013,CLICB,64551
TN,CL,RC,2013,CLRCB,0
TN,CL,TC,2013,CLTXB,66187
TN,NG,AC,2013,NGACB,6874
